"Title","Date","Link","Description"
"«نشان سرو» بر سینه رئیس دانشگاه علامه‌طباطبائی نشست","۰۱ مرداد ۱۴۰۳","https://atu.ac.ir/fa/news/26259/-%D9%86%D8%B4%D8%A7%D9%86-%D8%B3%D8%B1%D9%88-%D8%A8%D8%B1-%D8%B3%DB%8C%D9%86%D9%87-%D8%B1%D8%A6%DB%8C%D8%B3-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D9%86%D8%B4%D8%B3%D8%AA","رئیس دانشگاه علامه‌طباطبائی با دریافت «نشان سرو» در دومین دوره اعطای این نشان، از سوی وزیر علوم، تحقیقات و فناوری، تجلیل شد."
"فراخوان چهاردهمین جشنواره درون‌دانشگاهی حرکت، ویژه فعالیت‌های انجمن‌های علمی دانشجویی","۲۴ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26236/%D9%81%D8%B1%D8%A7%D8%AE%D9%88%D8%A7%D9%86-%DA%86%D9%87%D8%A7%D8%B1%D8%AF%D9%87%D9%85%DB%8C%D9%86-%D8%AC%D8%B4%D9%86%D9%88%D8%A7%D8%B1%D9%87-%D8%AF%D8%B1%D9%88%D9%86-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%DB%8C-%D8%AD%D8%B1%DA%A9%D8%AA-%D9%88%DB%8C%DA%98%D9%87-%D9%81%D8%B9%D8%A7%D9%84%DB%8C%D8%AA-%D9%87%D8%A7%DB%8C-%D8%A7%D9%86%D8%AC%D9%85%D9%86-%D9%87%D8%A7%DB%8C-%D8%B9%D9%84%D9%85%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%DB%8C","فراخوان شرکت در چهاردهمین جشنواره درون‌دانشگاهی حرکت، ویژه فعالیت‌های انجمن‌های علمی دانشجویی از سوی معاونت فرهنگی و اجتماعی دانشگاه علامه‌طباطبائی منتشر شد."
"«لبخند تلاطم»","۲۴ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26231/-%D9%84%D8%A8%D8%AE%D9%86%D8%AF-%D8%AA%D9%84%D8%A7%D8%B7%D9%85-","کتاب «لبخند تلاطم» نوشته امانوئل درمن، مایکل میلر با همکاری دیوید پارک و ترجمه محمد جلوداری ممقانی و علی صفدری وایقانی از سوی مرکز چاپ و انتشارات دانشگاه علامه‌طباطبائی به چاپ رسید."
"اعلام اسامی پذیرفته‌شدگان دکتری بدون آزمون دانشگاه علامه‌طباطبائی سال تحصیلی ۱۴۰۴_۱۴۰۳","۲۴ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26230/%D8%A7%D8%B9%D9%84%D8%A7%D9%85-%D8%A7%D8%B3%D8%A7%D9%85%DB%8C-%D9%BE%D8%B0%DB%8C%D8%B1%D9%81%D8%AA%D9%87-%D8%B4%D8%AF%DA%AF%D8%A7%D9%86-%D8%AF%DA%A9%D8%AA%D8%B1%DB%8C-%D8%A8%D8%AF%D9%88%D9%86-%D8%A2%D8%B2%D9%85%D9%88%D9%86-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%B3%D8%A7%D9%84-%D8%AA%D8%AD%D8%B5%DB%8C%D9%84%DB%8C-%DB%B1%DB%B4%DB%B0%DB%B4-%DB%B1%DB%B4%DB%B0%DB%B3","گروه استعدادهای درخشان دانشگاه علامه‌طباطبائی، اسامی پذیرفته‌شدگان رشته‌های بدون آزمون مقطع دکتری، سهمیه استعدادهای درخشان، سال تحصیلی ۱۴۰۴_۱۴۰۳ را منتشر کرد."
"«طراحی پژوهش اجتماعی استنباط علمی در پژوهش کیفی»","۲۴ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26228/-%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D9%BE%DA%98%D9%88%D9%87%D8%B4-%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%DB%8C-%D8%A7%D8%B3%D8%AA%D9%86%D8%A8%D8%A7%D8%B7-%D8%B9%D9%84%D9%85%DB%8C-%D8%AF%D8%B1-%D9%BE%DA%98%D9%88%D9%87%D8%B4-%DA%A9%DB%8C%D9%81%DB%8C-","کتاب «طراحی پژوهش اجتماعی استنباط علمی در پژوهش کیفی» نوشته دکتر گری کینگ، دکتر رابرت او کیوهن و دکتر سیدنی وربا و ترجمه علی عابدی رنانی، به کوشش مرکز چاپ و انتشارات دانشگاه علامه‌طباطبائی به چاپ رسید."
"تبریک رئیس دانشگاه علامه‌طباطبائی به رئیس جمهور منتخب","۲۳ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26223/%D8%AA%D8%A8%D8%B1%DB%8C%DA%A9-%D8%B1%D8%A6%DB%8C%D8%B3-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%A8%D9%87-%D8%B1%D8%A6%DB%8C%D8%B3-%D8%AC%D9%85%D9%87%D9%88%D8%B1-%D9%85%D9%86%D8%AA%D8%AE%D8%A8","رئیس دانشگاه علامه‌طباطبائی در سومین جشنواره ملی برهان گفت: حضور مردم در همه صحنه‌های نظام ازجمله انتخابات، عنصر اقتداربخشی به نظام جمهوری اسلامی ایران است."
"برگزاری نخستین پیش‌نشست هفتمین همایش بین‌المللی اربعین","۲۳ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26222/%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1%DB%8C-%D9%86%D8%AE%D8%B3%D8%AA%DB%8C%D9%86-%D9%BE%DB%8C%D8%B4-%D9%86%D8%B4%D8%B3%D8%AA-%D9%87%D9%81%D8%AA%D9%85%DB%8C%D9%86-%D9%87%D9%85%D8%A7%DB%8C%D8%B4-%D8%A8%DB%8C%D9%86-%D8%A7%D9%84%D9%85%D9%84%D9%84%DB%8C-%D8%A7%D8%B1%D8%A8%D8%B9%DB%8C%D9%86","نخستین پیش‌نشست هفتمین همایش بین‌المللی اربعین، در دانشکده ادبیات فارسی و زبان‌های خارجه دانشگاه علامه‌طباطبائی برگزار شد."
"برگزاری نوبت دوم کنکور سراسری ۱۴۰۳ در دانشگاه علامه‌طباطبائی","۲۲ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26210/%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1%DB%8C-%D9%86%D9%88%D8%A8%D8%AA-%D8%AF%D9%88%D9%85-%DA%A9%D9%86%DA%A9%D9%88%D8%B1-%D8%B3%D8%B1%D8%A7%D8%B3%D8%B1%DB%8C-%DB%B1%DB%B4%DB%B0%DB%B3-%D8%AF%D8%B1-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C","دانشگاه علامه‌طباطبائی در نوبت دوم کنکور سراسری ۱۴۰۳، میزبان بیش از ۱۷ هزار داوطلب در پنج گروه‌ آزمایشی علوم انسانی، ریاضی، علوم تجربی، هنر و زبان‌های خارجی بود."
"بیانیه تحلیلی بسیج اساتید دانشگاه علامه‌طباطبائی درباره مشارکت فعال مردم در انتخابات ریاست جمهوری و تبریک به رئیس جمهور منتخب","۲۲ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26208/%D8%A8%DB%8C%D8%A7%D9%86%DB%8C%D9%87-%D8%AA%D8%AD%D9%84%DB%8C%D9%84%DB%8C-%D8%A8%D8%B3%DB%8C%D8%AC-%D8%A7%D8%B3%D8%A7%D8%AA%DB%8C%D8%AF-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%AF%D8%B1%D8%A8%D8%A7%D8%B1%D9%87-%D9%85%D8%B4%D8%A7%D8%B1%DA%A9%D8%AA-%D9%81%D8%B9%D8%A7%D9%84-%D9%85%D8%B1%D8%AF%D9%85-%D8%AF%D8%B1-%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8%D8%A7%D8%AA-%D8%B1%DB%8C%D8%A7%D8%B3%D8%AA-%D8%AC%D9%85%D9%87%D9%88%D8%B1%DB%8C-%D9%88-%D8%AA%D8%A8%D8%B1%DB%8C%DA%A9-%D8%A8%D9%87-%D8%B1%D8%A6%DB%8C%D8%B3-%D8%AC%D9%85%D9%87%D9%88%D8%B1-%D9%85%D9%86%D8%AA%D8%AE%D8%A8","بسیج اساتید دانشگاه علامه‌طباطبائی با تبریک به رئیس جمهور منتخب، مشارکت فعال مردم در انتخابات ریاست جمهوری را یکی از ویژگی‌های ممتاز نظام جمهوری اسلامی ایران دانست و بر همکاری و تعامل سازنده و موثر با رئیس جمهور منتخب تاکید کرد."
"نشست تخصصی «ابزار تروریسم و سیاست خارجی ایالات متحده آمریکا در قبال ایران» در دانشگاه علامه‌طباطبائی برگزار شد","۱۹ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26198/%D9%86%D8%B4%D8%B3%D8%AA-%D8%AA%D8%AE%D8%B5%D8%B5%DB%8C-%D8%A7%D8%A8%D8%B2%D8%A7%D8%B1-%D8%AA%D8%B1%D9%88%D8%B1%DB%8C%D8%B3%D9%85-%D9%88-%D8%B3%DB%8C%D8%A7%D8%B3%D8%AA-%D8%AE%D8%A7%D8%B1%D8%AC%DB%8C-%D8%A7%DB%8C%D8%A7%D9%84%D8%A7%D8%AA-%D9%85%D8%AA%D8%AD%D8%AF%D9%87-%D8%A2%D9%85%D8%B1%DB%8C%DA%A9%D8%A7-%D8%AF%D8%B1-%D9%82%D8%A8%D8%A7%D9%84-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86-%D8%AF%D8%B1-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1-%D8%B4%D8%AF","در نشست تخصصی ابزار تروریسم و سیاست خارجی ایالات متحده آمریکا در قبال ایران ضمن بیان اینکه باید به ادبیات مشترکی در خصوص تروریسم دست پیدا کرد، راهکارهای حقوقی مقابله با تروریسم نیز مطرح شد."
"رقابت ۱۷ هزار و ۸۳۷ داوطلب نوبت دوم کنکور سراسری ۱۴۰۳ در حوزه امتحانی دانشگاه علامه‌طباطبائی","۱۹ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26197/%D8%B1%D9%82%D8%A7%D8%A8%D8%AA-%DB%B1%DB%B7-%D9%87%D8%B2%D8%A7%D8%B1-%D9%88-%DB%B8%DB%B3%DB%B7-%D8%AF%D8%A7%D9%88%D8%B7%D9%84%D8%A8-%D9%86%D9%88%D8%A8%D8%AA-%D8%AF%D9%88%D9%85-%DA%A9%D9%86%DA%A9%D9%88%D8%B1-%D8%B3%D8%B1%D8%A7%D8%B3%D8%B1%DB%8C-%DB%B1%DB%B4%DB%B0%DB%B3-%D8%AF%D8%B1-%D8%AD%D9%88%D8%B2%D9%87-%D8%A7%D9%85%D8%AA%D8%AD%D8%A7%D9%86%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C","دانشگاه علامه‌طباطبائی میزبان ۱۷ هزار و ۸۳۷ نفر از داوطلبان آزمون سراسری در روزهای ۲۱ و ۲۲ تیر ماه ۱۴۰۳ است."
"معرفی استاد دانشگاه علامه‌طباطبائی به عنوان سرآمد آموزشی کشور","۱۹ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26196/%D9%85%D8%B9%D8%B1%D9%81%DB%8C-%D8%A7%D8%B3%D8%AA%D8%A7%D8%AF-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%A8%D9%87-%D8%B9%D9%86%D9%88%D8%A7%D9%86-%D8%B3%D8%B1%D8%A2%D9%85%D8%AF-%D8%A2%D9%85%D9%88%D8%B2%D8%B4%DB%8C-%DA%A9%D8%B4%D9%88%D8%B1","علی خاکساری رفسنجانی، استاد گروه برنامه‌ریزی اجتماعی دانشگاه علامه‌طباطبائی، به عنوان استاد سرآمد آموزشی کشور معرفی شد."
"تمدید مهلت پیش ثبت‌نام خوابگاه‌های دانشگاه علامه‌طباطبائی برای نیم‌سال اول تحصیلی ۱۴۰۴_۱۴۰۳","۱۹ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26194/%D8%AA%D9%85%D8%AF%DB%8C%D8%AF-%D9%85%D9%87%D9%84%D8%AA-%D9%BE%DB%8C%D8%B4-%D8%AB%D8%A8%D8%AA-%D9%86%D8%A7%D9%85-%D8%AE%D9%88%D8%A7%D8%A8%DA%AF%D8%A7%D9%87-%D9%87%D8%A7%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%A8%D8%B1%D8%A7%DB%8C-%D9%86%DB%8C%D9%85-%D8%B3%D8%A7%D9%84-%D8%A7%D9%88%D9%84-%D8%AA%D8%AD%D8%B5%DB%8C%D9%84%DB%8C-%DB%B1%DB%B4%DB%B0%DB%B4-%DB%B1%DB%B4%DB%B0%DB%B3","مهلت پیش ثبت‌نام خوابگاه‌های دانشگاه علامه‌طباطبائی برای نیم‌سال اول تحصیلی ۱۴۰۴_۱۴۰۳ تمدید شد."
"دانشگاه علامه‌طباطبائی با کسب ۲۲ رتبه، دانشگاه برتر سومین جشنواره ملی برهان شد","۱۹ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26193/%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%A8%D8%A7-%DA%A9%D8%B3%D8%A8-%DB%B2%DB%B2-%D8%B1%D8%AA%D8%A8%D9%87-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%A8%D8%B1%D8%AA%D8%B1-%D8%B3%D9%88%D9%85%DB%8C%D9%86-%D8%AC%D8%B4%D9%86%D9%88%D8%A7%D8%B1%D9%87-%D9%85%D9%84%DB%8C-%D8%A8%D8%B1%D9%87%D8%A7%D9%86-%D8%B4%D8%AF","دانشگاه علامه‌طباطبائی با کسب ۲۲ رتبه برگزیده، موفق به کسب عنوان برتر در سومین جشنواره ملی برهان ویژه کرسی‌های آزاداندیشی شد."
"سرآمدان آموزشی در دانشگاه ها و موسسات آموزش عالی کشور معرفی شدند","۱۸ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26189/%D8%B3%D8%B1%D8%A2%D9%85%D8%AF%D8%A7%D9%86-%D8%A2%D9%85%D9%88%D8%B2%D8%B4%DB%8C-%D8%AF%D8%B1-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D9%87%D8%A7-%D9%88-%D9%85%D9%88%D8%B3%D8%B3%D8%A7%D8%AA-%D8%A2%D9%85%D9%88%D8%B2%D8%B4-%D8%B9%D8%A7%D9%84%DB%8C-%DA%A9%D8%B4%D9%88%D8%B1-%D9%85%D8%B9%D8%B1%D9%81%DB%8C-%D8%B4%D8%AF%D9%86%D8%AF","دومین اجلاس سراسری سرآمدان آموزشی دانشگاه‌ها و موسسات آموزش عالی کشور با عنوان «سرآمدی، مهارت‌محوری و مردمی‌سازی» به میزبانی دانشکده مدیریت دانشگاه علامه طباطبایی برگزار شد. در این آیین، ۱۹ نفر به عنوان سرآمد آموزشی معرفی و تجلیل شدند."
"«آموزانه» گرنت ویژه سرآمدان آموزشی/ برنامه‌ریزی وزارت علوم برای صدور گواهینامه استادی","۱۸ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26188/-%D8%A2%D9%85%D9%88%D8%B2%D8%A7%D9%86%D9%87-%DA%AF%D8%B1%D9%86%D8%AA-%D9%88%DB%8C%DA%98%D9%87-%D8%B3%D8%B1%D8%A2%D9%85%D8%AF%D8%A7%D9%86-%D8%A2%D9%85%D9%88%D8%B2%D8%B4%DB%8C-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D8%B1%DB%8C%D8%B2%DB%8C-%D9%88%D8%B2%D8%A7%D8%B1%D8%AA-%D8%B9%D9%84%D9%88%D9%85-%D8%A8%D8%B1%D8%A7%DB%8C-%D8%B5%D8%AF%D9%88%D8%B1-%DA%AF%D9%88%D8%A7%D9%87%DB%8C%D9%86%D8%A7%D9%85%D9%87-%D8%A7%D8%B3%D8%AA%D8%A7%D8%AF%DB%8C","وزیر علوم، تحقیقات و فناوری از اختصاص گرنت ویژه استادان سرآمد آموزشی با عنوان «آموزانه» خبر داد و گفت: این وزارت‌خانه برای صدور گواهینامه استادی برنامه‌ریزی می‌کند."
"رشد ۲۰۰ درصدی کرسی‌های آزاداندیشی در سال ۱۴۰۲","۱۷ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26182/%D8%B1%D8%B4%D8%AF-%DB%B2%DB%B0%DB%B0-%D8%AF%D8%B1%D8%B5%D8%AF%DB%8C-%DA%A9%D8%B1%D8%B3%DB%8C-%D9%87%D8%A7%DB%8C-%D8%A2%D8%B2%D8%A7%D8%AF%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%DB%8C-%D8%AF%D8%B1-%D8%B3%D8%A7%D9%84-%DB%B1%DB%B4%DB%B0%DB%B2","آیین پایانی سومین جشنواره ملی برهان ویژه کرسی‌های آزاد‌اندیشی که از ۱۵ تیر ماه ۱۴۰۳ به میزبانی دانشگاه علامه‌طباطبائی آغاز شده بود، امروز یکشنبه ۱۷ تیر ماه، با معرفی برگزیدگان به کار خود پایان داد."
"آغاز به کار سومین جشنواره ملی برهان در دانشگاه علامه‌طباطبائی","۱۶ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26175/%D8%A2%D8%BA%D8%A7%D8%B2-%D8%A8%D9%87-%DA%A9%D8%A7%D8%B1-%D8%B3%D9%88%D9%85%DB%8C%D9%86-%D8%AC%D8%B4%D9%86%D9%88%D8%A7%D8%B1%D9%87-%D9%85%D9%84%DB%8C-%D8%A8%D8%B1%D9%87%D8%A7%D9%86-%D8%AF%D8%B1-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C","سومین جشنواره ملی برهان ویژه کرسی‌های آزاد‌اندیشی ۱۵ تا ۱۷ تیر ماه سال جاری به میزبانی دانشگاه علامه‌طباطبائی در حال برگزاری است."
"تقویم دانشگاهی سال تحصیلی ۱۴۰۴- ۱۴۰۳ دانشگاه علامه‌طباطبائی","۱۶ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26173/%D8%AA%D9%82%D9%88%DB%8C%D9%85-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%DB%8C-%D8%B3%D8%A7%D9%84-%D8%AA%D8%AD%D8%B5%DB%8C%D9%84%DB%8C-%DB%B1%DB%B4%DB%B0%DB%B4-%DB%B1%DB%B4%DB%B0%DB%B3-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C","انتخاب واحد نیم‌سال اول سال تحصیلی ۱۴۰۴- ۱۴۰۳ دانشجویان همه مقاطع تحصیلی دانشگاه علامه‌طباطبائی بر اساس تقویم دانشگاهی از ۱۷ شهریور ماه ۱۴۰۳ آغاز می‌شود."
"از دانش‌آموختگان برای راه‌اندازی واحدهای فناورانه و شرکت‌های دانش‌بنیان حمایت می‌کنیم","۱۵ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26169/%D8%A7%D8%B2-%D8%AF%D8%A7%D9%86%D8%B4-%D8%A2%D9%85%D9%88%D8%AE%D8%AA%DA%AF%D8%A7%D9%86-%D8%A8%D8%B1%D8%A7%DB%8C-%D8%B1%D8%A7%D9%87-%D8%A7%D9%86%D8%AF%D8%A7%D8%B2%DB%8C-%D9%88%D8%A7%D8%AD%D8%AF%D9%87%D8%A7%DB%8C-%D9%81%D9%86%D8%A7%D9%88%D8%B1%D8%A7%D9%86%D9%87-%D9%88-%D8%B4%D8%B1%DA%A9%D8%AA-%D9%87%D8%A7%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4-%D8%A8%D9%86%DB%8C%D8%A7%D9%86-%D8%AD%D9%85%D8%A7%DB%8C%D8%AA-%D9%85%DB%8C-%DA%A9%D9%86%DB%8C%D9%85","رئیس دانشگاه علامه‌طباطبائی با اعلام حمایت از دانش‌آموختگان برای راه‌اندازی واحدهای فناورانه و شرکت‌های دانش‌بنیان گفت: اگر بتوانید یک ایده خلاقانه، ‌متناسب یا تخصص خود را مطرح کنید، آن ایده را پرورش دهید و از آن دفاع کنید، ما به شما دفتر می‌دهیم، حمایت مالی می‌کنیم و امکان راه‌اندازی کسب و کار را برای شما فراهم می‌کنیم."
"آیین دانش‌آموختگی بیش از ۲۰۰۰ دانشجوی دانشگاه علامه‌طباطبائی","۱۵ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26168/%D8%A2%DB%8C%DB%8C%D9%86-%D8%AF%D8%A7%D9%86%D8%B4-%D8%A2%D9%85%D9%88%D8%AE%D8%AA%DA%AF%DB%8C-%D8%A8%DB%8C%D8%B4-%D8%A7%D8%B2-%DB%B2%DB%B0%DB%B0%DB%B0-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C","آیین دانش‌آموختگی بیش از دو هزار دانشجوی دختر و پسر دانشگاه علامه‌طباطبائی، از سوی معاونت فرهنگی و اجتماعی، در سالن همایش‌های برج میلاد برگزار شد."
"اعلام اسامی دانشجویان دارای شرایط خوابگاه تابستانی سال ۱۴۰۳","۱۴ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26167/%D8%A7%D8%B9%D9%84%D8%A7%D9%85-%D8%A7%D8%B3%D8%A7%D9%85%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%D8%A7%D9%86-%D8%AF%D8%A7%D8%B1%D8%A7%DB%8C-%D8%B4%D8%B1%D8%A7%DB%8C%D8%B7-%D8%AE%D9%88%D8%A7%D8%A8%DA%AF%D8%A7%D9%87-%D8%AA%D8%A7%D8%A8%D8%B3%D8%AA%D8%A7%D9%86%DB%8C-%D8%B3%D8%A7%D9%84-%DB%B1%DB%B4%DB%B0%DB%B3","اداره خوابگاه‌های دانشجویی دانشگاه علامه‌طباطبائی در اطلاعیه‌ای اسامی دانشجویان دارای شرایط خوابگاه تابستانی سال ۱۴۰۳ را اعلام کرد."
"آیین دانش‌آموختگی دانشجویان دانشگاه علامه‌‌طباطبائی برگزار می‌شود","۱۳ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26165/%D8%A2%DB%8C%DB%8C%D9%86-%D8%AF%D8%A7%D9%86%D8%B4-%D8%A2%D9%85%D9%88%D8%AE%D8%AA%DA%AF%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%D8%A7%D9%86-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%A8%D8%B1%DA%AF%D8%B2%D8%A7%D8%B1-%D9%85%DB%8C-%D8%B4%D9%88%D8%AF","آیین دانش‌آموختگی دانشجویان کارشناسی و دکتری ورودی سال ۱۳۹۹ و کارشناسی ارشد ۱۴۰۱ با حضور ۱۷۰۰ دانشجوی دختر و پسر دانشگاه علامه‌‌طباطبائی برگزار می‌شود."
"دیدار رئیس کارگروه همکاری‌های علمی «بریکس» با معاون پژوهشی دانشگاه علامه‌طباطبائی","۱۳ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26161/%D8%AF%DB%8C%D8%AF%D8%A7%D8%B1-%D8%B1%D8%A6%DB%8C%D8%B3-%DA%A9%D8%A7%D8%B1%DA%AF%D8%B1%D9%88%D9%87-%D9%87%D9%85%DA%A9%D8%A7%D8%B1%DB%8C-%D9%87%D8%A7%DB%8C-%D8%B9%D9%84%D9%85%DB%8C-%D8%A8%D8%B1%DB%8C%DA%A9%D8%B3-%D8%A8%D8%A7-%D9%85%D8%B9%D8%A7%D9%88%D9%86-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C","در راستای تشکیل کارگروه‌های تخصصی دانشگاهی کشورهای عضو «بریکس»، رئیس کارگروه همکاری‌های علمی «بریکس» با حضور در دانشگاه علامه‌طباطبائی با معاون پژوهشی دانشگاه دیدار و گفت‌وگو کرد."
"دفتر مهارت‌افزایی دانشگاه علامه‌طباطبائی دومین دفتر برتر کشور","۱۳ تیر ۱۴۰۳","https://atu.ac.ir/fa/news/26160/%D8%AF%D9%81%D8%AA%D8%B1-%D9%85%D9%87%D8%A7%D8%B1%D8%AA-%D8%A7%D9%81%D8%B2%D8%A7%DB%8C%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87-%D8%B9%D9%84%D8%A7%D9%85%D9%87-%D8%B7%D8%A8%D8%A7%D8%B7%D8%A8%D8%A7%D8%A6%DB%8C-%D8%AF%D9%88%D9%85%DB%8C%D9%86-%D8%AF%D9%81%D8%AA%D8%B1-%D8%A8%D8%B1%D8%AA%D8%B1-%DA%A9%D8%B4%D9%88%D8%B1","دفتر مهارت‌افزایی دانشگاه علامه‌طباطبائی، بر اساس اعلام اداره کل آموزش‌های فنی و حرفه‌ای استان تهران، دومین دفتر برتر کشور در سال ۱۴۰۲ شد."
